artist_id,artist_name,followers,popularity,artist_type,genres,main_genre
08Zx5pufnilNAjm28CauiH,The Limeliters,5893,30,band,"['american folk revival', 'traditional folk']","Country & Folk"
090k1Fxa70NDQvkXmQBUfW,Billy Davis Jr.,177,35,-,[],"R&B & Funk"
090VebphoycdEyH165iMqc,Shirley Bassey,124557,55,singer,"['adult standards', 'classic uk pop', 'easy listening', 'lounge', 'vocal jazz']","Jazz"
090ZSUAsRlmdgBNGP3JpGE,Dave Muse,35,2,singer,[],"Unknown"
092AotSuuUXotTqVVWpDuI,The Intrigues,59,7,-,[],"Unknown"
099eURq8FFn0sYeNcINrOR,Diplomats Presents Hell Rell,6606,17,-,['battle rap'],"Hip Hop"
099tLNCZZvtjC7myKD0mFp,Kool G Rap,113931,49,rapper,"['alternative hip hop', 'boom bap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop']","Hip Hop"
099toTcKJoywTosZr2hHjy,Langhorne Slim,107734,63,singer,"['alternative country', 'anti-folk', 'chamber pop', 'deep new americana', 'folk-pop', 'indie folk', 'indie pop', 'new americana', 'roots rock', 'stomp and holler']","Country & Folk"
09C0xjtosNAIXP36wTnWxd,Fats Domino,236258,59,singer,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']","Jazz"
09ci97mGlIVzXxSRGEKPxl,JT The Bigga Figga,14964,32,rapper,"['hyphy', 'west coast rap']","Hip Hop"
09dDdtfi4mWLdC2BHOrIrl,Terry Jacks,13722,49,singer,"['bubblegum pop', 'classic uk pop']","Pop"
09efpf4ONuA3Ezctd8lXza,Susan Raye,750,29,singer,[],"Unknown"
09euro3EMwjDLkNLF7GbA1,Dumblonde,10474,29,duo,"['electropop', 'girl group', 'post-teen pop', 'uk pop']","Electronic"
09hNSPPOxDop4FRdr6UEnq,Dokken,295804,57,band,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']","Rock"
09hVIj6vWgoCDtT03h8ZCa,A Tribe Called Quest,1024356,71,band,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'pop rap', 'rap']","Hip Hop"
09K1H1DgyIXHsMx2j7KTFX,Mystery Jets,116397,54,band,"['alternative dance', 'dance-punk', 'english indie rock', 'garage rock', 'indie rock', 'indietronica', 'modern rock', 'new rave']","Electronic"
09L3cUdx0hq6qn5bKuJJ4I,Herb Alpert & The Tijuana Brass,64312,54,band,"['adult standards', 'easy listening', 'exotica', 'lounge']","Jazz"
09LCTrVGnMsGbxexUFJoap,Lacey Sturm,59643,48,band,"['christian rock', 'pixie', 'pop emo']","Christian"
09MQBKHQESWzA2FuEUD3WL,D-Shott,51,30,-,[],"Unknown"
09mvgMBvJkxarNIDGdwPWg,Love and Rockets,80930,48,band,"['dance rock', 'dream pop', 'gothic rock', 'industrial rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk']","Electronic"
09My0T8N3gNusVZtEiprhc,Yungstar,29012,42,singer,"['dirty south rap', 'dirty texas rap', 'houston rap']","Hip Hop"
09NYzWfQlunWS3XBZFaDEC,Andy Black,291073,58,band,"['pixie', 'pop punk']","Rock"
09orOffcS9RAg36uEi8uLs,Beto Quintanilla El Mero Leon Del Corrido,24125,47,-,"['norteno', 'regional mexican']","Latin"
09pLQWnoFniHMLJXYdpjfR,Original Broadway Cast 'Skyscraper',14,1,-,[],"Unknown"
09u8U2kk11NOZFLcNJEdJF,Saga,41230,44,band,"['album rock', 'art rock', 'neo-progressive', 'progressive rock', 'symphonic rock']","Rock"
09xC3MewWz48F1OpYckXTZ,Jomanda,1461,25,-,"['chicago house', 'hip house']","Electronic"
09yvLritEUxHrzx5TlFvbl,Margo Price,63077,47,singer,"['alternative country', 'new americana', 'roots rock']","Country & Folk"
09Z3wZ88af1pfyJxziESQF,Nick Wilson,14149,58,-,['indie anthem-folk'],"Country & Folk"
0A0FS04o6zMoto8OKPsDwY,YG,1850716,87,rapper,"['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']","Hip Hop"
0a0l3QVhfMwQNAO4wPAmP9,Sounds Of Blackness,14828,43,-,"['gospel', 'quiet storm', 'urban contemporary']","Christian"
0a1BmEq1mZ5ufKMC2fsziR,The Tymes,4496,39,band,"['beach music', 'brill building pop', 'classic soul', 'doo-wop', 'motown', 'philly soul', 'rhythm and blues']","Pop"
0A1FSG9WZ2dQ5JSkQYJHIp,Andy Morris,559,52,band,[],"Unknown"
0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,2000309,76,band,"['contemporary country', 'country', 'country road']","Country & Folk"
0A1oy7PC7fdzURgaLaWkL1,Lulu Santos,1040735,68,singer,"['brazilian rock', 'mpb', 'pop nacional']","Rock"
0a63dfrxBQKqh160P8iUNL,Country Joe & The Fish,70625,42,band,"['blues-rock', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'freakbeat', 'psychedelic rock']","Blues & Soul"
0A7g2YbCA9FlyZvAG6VmKP,The Lox,209903,57,band,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap', 'southern hip hop']","Hip Hop"
0AAfOtcrctNWvDpe2AKB1M,Indo G,7885,30,rapper,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop']","Hip Hop"
0AAUWYwZqrnuwkjMCO5OX7,Casey James,53605,34,singer,"['idol', 'modern country rock']","Pop"
0aBAAnXItgKnXdccW1INw5,Nicole,3103,41,-,['hip pop'],"Pop"
0aBCjuDMg4Bh7SU0ayu4ov,John Mauceri,235,39,-,[],"Unknown"
0abFhp8sBMhKTXGR435YRI,Stan Ridgway,6724,35,singer,[],"Unknown"
0abIHznUj0oKhDB29cpBZ9,Go Radio,105907,52,band,"['emo', 'neon pop punk', 'pop emo', 'pop punk']","Rock"
0Ac3Vb2xO8UGlSHlll7RFE,Jimmy Hughes,3574,27,-,"['soul', 'southern soul']","Blues & Soul"
0AcEt9ujUBWQ50cZsaskWo,Shinehead,3950,40,singer,"['reggae fusion', 'uk reggae']","Reggae"
0acFxGm0vYIfwTX4NRlEWd,Bebo Norman,28893,38,-,"['ccm', 'christian alternative rock', 'christian music', 'worship']","Christian"
0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck,352041,57,band,"['album rock', 'art rock', 'blues', 'blues-rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'modern blues', 'psychedelic rock', 'rock', 'symphonic rock']","Rock"
0adetEU8Vg0fU96nkB9Zel,Darrow Fletcher,430,17,-,['northern soul'],"Blues & Soul"
0AdjzZxHJ4MfbImx2rD0Df,Pj Sin Suela,29425,59,-,['reggae en espanol'],"Latin"
0AEDwJyvLfojF4iKEmJDMT,Anything Box,8774,32,band,"['deep new wave', 'new romantic', 'new wave', 'synthpop']","Electronic"
0aeLcja6hKzb7Uz2ou7ulP,Noah And The Whale,391658,58,band,"['folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']","Pop"
0AfDBW6x1y3cJ7U8wSasVM,Roger Voudouris,434,23,singer,"['deep soft rock', 'yacht rock']","Rock"
0AgzNSz74RNIGgEIz7W64L,Pickettywitch,827,22,band,['classic uk pop'],"Pop"
0AiTwNtYX8m4uhfU7rJ8RD,Ani DiFranco,138284,55,singer,"['anti-folk', 'buffalo ny indie', 'ectofolk', 'folk', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']","Avant-Garde & Experimental"
0Ak6DLKHtpR6TEEnmcorKA,The Vaccines,552109,65,band,"['garage rock', 'indie rock', 'modern rock', 'new rave', 'rock']","Rock"
0AkpPlFLnr0VQwZQeMGht0,Modjo,59962,61,duo,"['disco house', 'filter house', 'vocal house']","Electronic"
0AKzJfX9rdEu8WOqeBLEaO,Wordsplayed,25016,54,-,"['christian hip hop', 'christian trap']","Christian"
0alRw2BasYQZdFSJLfLbIY,Shawn McDonald,75153,45,singer,"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']","Christian"
0AMRCdhTSFfEFiu4UgOCwX,Dj Will,492,22,-,[],"Unknown"
0aNCjE72yyrhKQB1qfPBpi,Alice Deejay,52355,48,-,"['eurodance', 'europop']","Electronic"
0AnjaOjAt53Ej9223SQv2p,Methods of Mayhem,11011,33,band,"['rap metal', 'rap rock']","Metal"
0AoX5cRnGojriIX6lxmP0D,Blaze Ya Dead Homie,56417,44,rapper,"['country rap', 'horrorcore', 'rap rock']","Hip Hop"
0ApoVi8QEh35twomSXh9TX,Laura Lee,3377,25,band,"['chicago soul', 'classic soul', 'southern soul']","Blues & Soul"
0AQ0DbTqClXfpl2lKHKzmV,EPMD Presents Parish PMD Smith,673,16,-,[],"Unknown"
0aQ8Ow9YAkGxr5bbehjkcS,The Lawrence Arms,37295,49,band,"['chicago punk', 'emo', 'folk punk', 'melodic hardcore', 'orgcore', 'pop punk', 'punk', 'ska punk', 'skate punk']","Rock"
0aqrM7Fo3Ml66Kc5JAzmjt,Deana Carter,219535,55,singer,"['contemporary country', 'country', 'country dawn']","Country & Folk"
0AsDOYlAIyneJrRUikY6WV,Julius Wechter & The Baja Marimba Band,3,0,-,[],"Unknown"
0AsThoR4KZSVktALiNcQwW,Chloe x Halle,279394,60,duo,"['alternative r&b', 'deep pop r&b', 'escape room', 'hip pop', 'pop']","R&B & Funk"
0asVlqTLu3TimnYVyY5Jxi,Tune-Yards,163277,52,-,"['art pop', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'new rave', 'one-person band', 'stomp and holler']","Avant-Garde & Experimental"
0augulkuXFx1qPfb590w2C,Roy Buchanan,72698,44,-,"['blues', 'blues-rock', 'classic rock', 'electric blues', 'modern blues']","Blues & Soul"
0AunegKKH2ys98aLxq8G1A,Avant,724487,60,-,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']","Pop"
0auu2itHTxEdAMRHvx7CyG,Das EFX,171856,62,duo,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']","Hip Hop"
0AuW7OCyKfFrsMbtHrYgIV,House Of Pain,271292,63,band,"['gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']","Hip Hop"
0auxGqduSBWubpKjjSNKLr,Doctor & The Medics,2062,34,band,[],"Unknown"
0AuZVHIr5WSEBbBLZwWwWc,Charice,89994,51,singer,"['post-teen pop', 'viral pop']","Pop"
0AVE7rDx4X9w0pW1XlN1om,Michael Franks,71151,53,singer,"['adult standards', 'jazz funk', 'jazz fusion', 'smooth jazz', 'vocal jazz', 'yacht rock']","Jazz"
0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,406642,67,duo,"['dance pop', 'pop rap']","Pop"
0AZ3VR0YbFcS0Kgei7L2QF,Russian Circles,129446,53,band,"['alternative metal', 'american post-rock', 'instrumental rock', 'post-metal', 'post-rock', 'sludge metal']","Metal"
0B0NzcRnTARbZc83a34cDd,Casey J,37666,44,-,['contemporary gospel'],"Christian"
0B1prtAE9Ca9hTs0rUkjHG,MellowHigh,45900,33,band,['underground hip hop'],"Hip Hop"
0b2XeWDPeBiLeskT6RFqMb,DJ Quik,402965,59,singer,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hyphy', 'pop rap', 'popping', 'rap', 'southern hip hop', 'west coast rap', 'west coast trap']","Hip Hop"
0b3fYxnG6tlR0zLtBJd8DF,Danger Doom,98389,51,-,"['alternative hip hop', 'hip hop']","Hip Hop"
0b4SurbppI0Uhv40rlkCj0,Captain Beyond,15062,29,band,"['blues-rock', 'psychedelic blues-rock', 'psychedelic rock']","Blues & Soul"
0B6QEFtRnneEzb4iqjI0Nw,Arlo Guthrie,73425,49,singer,"['country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter', 'traditional folk']","Country & Folk"
0BB5YSCmMcaWLSB9D4vkiI,Jimmy Ryser,66,2,-,[],"Unknown"
0bbN8BIF8Ys24597Zajine,Sheek,2451,42,rapper,[],"Unknown"
0bByarMN8ryEFQsRo6iCUN,Glenn Medeiros,36762,54,singer,['soft rock'],"Rock"
0bc7dhY6YXL35m1G0jVwuW,Keith Whitley,188734,59,singer,"['contemporary country', 'country', 'country gospel', 'country rock', 'nashville sound', 'outlaw country', 'traditional country']","Country & Folk"
0bcDOCWIbvWApEIB7l1uZ4,Eddie Harris,14731,39,-,"['bebop', 'hard bop', 'jazz funk', 'soul jazz']","Jazz"
0bdfiayQAKewqEvaU6rXCv,MÃ˜,1126766,78,singer,"['dance pop', 'danish pop', 'electropop', 'pop', 'tropical house']","Pop"
0BEI7i5sgUuivcfwXLzFmM,Serj Tankian,493404,62,singer,"['alternative metal', 'nu metal', 'post-grunge']","Metal"
0bfX8pF8kuHNCs57Ms4jZb,Roscoe Dash,142750,64,rapper,"['atl hip hop', 'southern hip hop', 'trap music']","Hip Hop"
0bI566gNqVLuVAra7TXQp9,Bulldog,20672,42,-,"['argentine punk', 'argentine rock', 'rosario indie']","Rock"
0biYBHxECA1AxcZK9JBidH,Amanda,911,29,singer,[],"Unknown"
0bjdfjE8XbLa2Odstu6E1E,Maria Callas,155443,56,singer,"['classical soprano', 'opera']","Classical"
0BK94SazL2jI020Y8ezR4f,La Coka Nostra,92101,49,band,"['conscious hip hop', 'hardcore hip hop']","Hip Hop"
0BkAYxgwF9VQiid4wI07yJ,Clannad,79373,52,band,"['celtic', 'celtic rock', 'new age']","Country & Folk"
0BLh5cn4nqfqoVUREx3hLj,Golden Smog,12392,35,band,"['alternative country', 'country rock', 'jangle pop', 'power pop', 'roots rock']","Country & Folk"
0blJzvevdXrp21YeI2vbco,Type O Negative,293996,58,band,"['alternative metal', 'gothic metal', 'groove metal', 'hard rock', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'rap rock', 'rock']","Metal"
0BmLNz4nSLfoWYW1cYsElL,Alexandra Stan,270018,63,singer,"['dance pop', 'romanian pop']","Pop"
0bOlhT8OcoC1lCpN69NcFP,Kat Deluna,403611,56,singer,"['dance pop', 'electropop', 'post-teen pop']","Pop"
0BpBoQZruEAcRfpqym754s,Chart Collective,155,25,-,[],"Unknown"
0BPQOjnUp0yMOp8w3w1ZpI,Atlanta,205,18,-,[],"Country & Folk"
0BPupuaqc7AXufhUoyvMrJ,Gonzalez,677,26,-,['brit funk'],"R&B & Funk"
0bQMioo9WhAMfZ5RHwBGqi,Midday Sun,403,19,band,[],"Unknown"
0BrPKSAeplwezYR1T2DF9s,Yung Berg,23534,45,rapper,"['chicago rap', 'pop rap']","Hip Hop"
0bRwRyM2jH4EZyRP3wi16s,Strauss Donovan,2,35,-,[],"Unknown"
0bShb58TO0fM5jOjXhB1WT,Van McCoy,32847,48,singer,['disco'],"Electronic"
0bUGoPJdCrDnuIQNLxsnBb,Marshall Hain,947,39,duo,['classic uk pop'],"Pop"
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,4389303,81,singer,"['contemporary country', 'country', 'country road']","Country & Folk"
0Bvs8yPjrQSbmVIRqSg1Sp,Thompson Square,294804,56,band,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'modern country rock']","Country & Folk"
0BVxbl2zUDcXgYYXTTiDCv,Doucette,4722,32,-,['classic canadian rock'],"Rock"
0bWkqEiCzUo1qRiQXI0VdJ,Starcastle,5465,22,-,"['art rock', 'canterbury scene', 'neo-progressive', 'progressive rock', 'symphonic rock']","Avant-Garde & Experimental"
0BwzBcJsd575sLbNPgMzbJ,Tracey Dey,58,2,band,[],"Unknown"
0bxFYWgldPnGDXdgAVzEQ9,Hindu Love Gods,1389,16,band,[],"Unknown"
0BZ3BHzfYwpd3k5TDnvAz8,Culture Beat,65319,60,singer,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']","Electronic"
0bz9hDpUbAw5JElgEiuIYZ,Matt Redman,353360,63,singer,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'uk worship', 'world worship', 'worship']","Christian"
0bZCak2tcRMY1dzEIuwF42,The Heavy,274081,63,band,"['bath indie', 'garage rock', 'modern blues rock', 'modern rock']","Rock"
0bzfPKdbXL5ezYW2z3UGQj,Michael Kiwanuka,581623,71,singer,"['british soul', 'neo soul', 'soul']","Blues & Soul"
0c08N8UlFjDaup9TNDaWxy,Sonny James,18425,38,singer,"['country gospel', 'cowboy western', 'deep adult standards', 'nashville sound', 'traditional country']","Christian"
0C0XlULifJtAgn6ZNCW2eu,The Killers,4775031,81,band,"['indie rock', 'modern rock', 'permanent wave', 'rock']","Rock"
0c173mlxpT3dSFRgMO8XPh,Big Sean,6461820,85,rapper,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']","Hip Hop"
0c5OPKgE82xiARazOIXkqy,Infamous Mobb,246,15,duo,[],"Unknown"
0c66W98bi0wvRXxhUlIOv0,The Beltways,11,0,-,[],"Unknown"
0c89A3W3VFXsBfym1H58Ot,Dave Way,31,32,-,[],"Unknown"
0C8mWpzb1E9HuKCJFpF1If,Heartflight,12,0,-,[],"Unknown"
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,16476804,87,singer,"['dance pop', 'pop', 'post-teen pop']","Pop"
0c9SxmpndQLJkNXd2OBTIg,Team 10,10187,47,-,[],"Unknown"
0cA5Tg15TwARIRZeiNT1RO,Dan Fogelberg,276603,58,singer,"['adult standards', 'album rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']","Jazz"
0Cav8jyZKAHMFbAusOmjku,Christina Grimmie,332833,58,singer,"['post-teen pop', 'viral pop']","Pop"
0cc6vw3VN8YlIcvr1v7tBL,MÃ¶tley CrÃ¼e,2044410,77,band,"['glam metal', 'hard rock', 'rock', 'sleaze rock']","Metal"
0CcGsPdBvdYS0JuxrTvTIF,Frankie Smith,2973,37,-,"['disco', 'funk']","Electronic"
0Cd6nHYwecCNM1sVEXKlYr,Krewella,747142,68,band,"['big room', 'brostep', 'catstep', 'dance pop', 'edm', 'electra', 'electro house', 'pop']","Electronic"
0CDUUM6KNRvgBFYIbWxJwV,Dawes,169314,61,-,"['alternative country', 'deep new americana', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'new americana', 'pop rock', 'roots rock', 'stomp and holler']","Country & Folk"
0CEFCo8288kQU7mJi25s6E,Hollywood Undead,1459337,74,band,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock', 'screamo']","Metal"
0CF71zaDOJWCynIkW9bSK8,White Zombie,504962,59,band,"['alternative metal', 'alternative rock', 'comic', 'groove metal', 'grunge', 'hard rock', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']","Metal"
0CfztphU9FWmAhGocFrrYC,Times Of Grace,41323,40,band,"['boston metal', 'melodic metalcore', 'metalcore']","Metal"
0CGpNBihXlpMsjwHjVKNIO,Zircon,14958,40,band,['deep chiptune'],"Electronic"
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,2669206,82,singer,"['dance pop', 'pop', 'post-teen pop', 'r&b']","Pop"
0ChVWGKYiJhV3u0S1EnYJf,J. Paul Jr And The Zydeco Nubreeds,7526,26,-,"['southern soul blues', 'zydeco']","Blues & Soul"
0Chxmm4XMM87mJOHvyiUzL,Kevin Rudolf,91730,58,singer,"['dance pop', 'pop rap']","Pop"
0CIdEoAG4j0tnC6IZsDr0q,Jim Stafford,7123,33,-,['bubblegum pop'],"Pop"
0CIwCGmQMqHqiblnZlFia1,Stephen Marley,380430,66,-,"['modern reggae', 'reggae', 'roots reggae']","Reggae"
0CKa42Jqrc9fSFbDjePaXP,Big K.R.I.T.,492026,70,singer,"['alternative hip hop', 'conscious hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']","Hip Hop"
0CMVsLgjlp9Tk02TikMAQK,The Elgins,30863,44,-,"['brill building pop', 'classic soul', 'motown']","Pop"
0cmWgDlu9CwTgxPhf403hb,Bonobo,916256,70,-,"['downtempo', 'electronic', 'indietronica', 'jazztronica', 'ninja', 'nu jazz', 'trip hop']","Electronic"
0cNATqRVaGVLHCw741VJGy,Ian Thomas,869,30,band,[],"Unknown"
0cnbaGjcH77bWAV1MgVSJh,Nine,3237,30,-,['hardcore hip hop'],"Hip Hop"
0Cob8rMmlxp4OtRYaVKGY8,It's A Beautiful Day,13763,32,band,['psychedelic rock'],"Avant-Garde & Experimental"
0cOVRC8EOwDwXrs3JTrRN5,Me First and the Gimme Gimmes,180006,60,band,"['comic', 'pop punk', 'punk', 'ska punk', 'skate punk']","Other"
0CP7yKkslqES37eF1XGArP,ROSZETTA JOHNSON,69,36,-,[],"Unknown"
0cQbJU1aAzvbEmTuljWLlF,No Doubt,1303994,72,band,"['dance pop', 'permanent wave', 'pop rock']","Pop"
0cQuYRSzlItquYxsQKDvVc,The Guess Who,252569,63,band,"['album rock', 'art rock', 'blues-rock', 'bubblegum pop', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","Rock"
0CrCKxXekxMpkYfMEf8mca,Rebecca Ferguson,212504,51,singer,"['neo soul', 'talent show', 'uk pop']","Blues & Soul"
0crEz1koY32ZgYFwBRG9j5,Kids Sing'n,361,14,-,[],"Unknown"
0cshCXEe1I7wlRwdrL91ZQ,William Clark Green,39741,57,singer,"['outlaw country', 'red dirt', 'texas country']","Country & Folk"
0CSW4YWldpNnpaqYJJXSto,Witchdoctor,4841,24,-,[],"Unknown"
0cTSCsVx04SSht9V6cpKN0,Mavis Staples,51953,59,singer,"['funk', 'roots rock', 'soul', 'southern soul']","R&B & Funk"
0cwmNvclzPd8mQnoHuIksj,Vengaboys,174930,68,band,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']","Electronic"
0CXNdUUhv5Cw42dr0wWrjd,Honey Cone,3846,32,band,['classic soul'],"Blues & Soul"
0cylxW7HGdK9xMdubw2oYW,The O'Neill Brothers Group,12840,66,-,['coverchill'],"Other"
0cYoU0s24ehE9gPplU6v7J,Phil Lesh & Friends,24037,30,band,['jam band'],"Rock"
0czJqnJDu3vWrLHmsbLunu,The Muppets,34711,45,band,"['cartoon', \children's music\"", 'movie tunes']""","Other"
0czrRMrpOxgJbuC5YD2jlv,The Showdown,13163,35,band,"['christian hardcore', 'christian metal', 'christian rock']","Christian"
0d2BmAcZ7p8vrtBPY48WMW,Department Of Eagles,31714,39,band,"['folktronica', 'freak folk']","Electronic"
0D3o0Nm5pPsXsebsQvptIz,Walter Wanderley Trio,831,39,-,[],"Unknown"
0d49iRrp4iVZggKbcpxnqI,The Quireboys,23512,41,band,"['glam metal', 'hard rock', 'modern hard rock', 'rock', 'sleaze rock']","Metal"
0d4hrN0X4YJYRnGelm42cT,The Blendells,70,6,band,[],"Unknown"
0d9CwgVJtuMExbVXi1n5cV,Babs Savage,28,1,-,[],"Unknown"
0DaNHydyH8Te8FrV4kdQvH,The Sugar Sisters,129,27,-,[],"Unknown"
0DAqhikcMKLo2lPADVz2fs,Jay & The Americans,49049,59,band,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll']","Jazz"
0dbqThA3WzcKBxN58KbdI8,Tangier,4176,22,-,"['glam metal', 'hard rock', 'melodic hard rock', 'philly indie']","Metal"
0DchahWJGQqrqr8PMM5zQD,Johnny Paycheck,145205,55,singer,"['country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']","Country & Folk"
0dCKce6tJJdHvlWnDMwzPW,Village People,210092,64,band,['disco'],"Electronic"
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,466745,62,band,"['alternative metal', 'death metal', 'groove metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'slayer', 'speed metal', 'swedish death metal', 'swedish metal']","Metal"
0dD5t8KmNIXcf3CrrL3jK1,John Addison,197,14,-,['classic soundtrack'],"Classical"
0DdF4n9hzGsLAEv3rSeaZY,Billy Falcon,444,18,-,[],"Rock"
0ddtQaAIG4MO63JyvShp5g,Ebn-Ozn,270,12,-,['deep new wave'],"Electronic"
0De6b4He6gA45pyYl2KAmy,Brainwaves Lab,356,1,-,['sleep'],"Other"
0dE9ooTNz8iEKIKItRI66t,Il Volo,318611,61,-,"['italian progressive rock', 'operatic pop']","Rock"
0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,371221,66,band,"['canadian indie', 'canadian pop', 'canadian rock', 'comic', 'pop rock', 'post-grunge']","Rock"
0dEvx7Y18jVslvbP4IksQl,The Chakachas,4552,35,band,[],"Unknown"
0DfKHgbQn1b5W9KoHKCv37,Pro,12279,26,-,['christian hip hop'],"Christian"
0dgnITyIAN4NrmUVisvxHU,Tesla,431803,59,band,"['album rock', 'glam metal', 'hard rock', 'metal', 'post-grunge', 'rock', 'sacramento indie']","Rock"
0dhxm9QdU7nzflPS6xGQ8P,Vonda Shepard,18577,44,singer,[],"Unknown"
0dicUFoK5LIbqu6OoHu8VH,Sir Georg Solti,7914,57,-,['orchestral performance'],"Classical"
0dIE5hkWdKXjgTFrKH5Sq4,Cox,1704,34,-,[],"Unknown"
0dIR1EJMfIsotcsUrQYLOw,Shannon,58,18,-,[],"Electronic"
0dJ4EXAj8j47TP3U47T4Sj,Studio Allstars,27527,38,-,[],"Other"
