album_id,album_name,popularity,total_tracks,album_type,artist_id
34v3S47RZaaG3Sg1Y6Ma9Y,The Turning Point,45,10,album,5s4z3mRAE7nxE3jjft8J3h
34VYeBzcQUwEPEDpH8WyMV,Guitar Town,30,29,album,2UBTfUoLI07iRqGeUrwhZh
34W7vvhFGYTFocgJNxwUNi,Truth Be Told,18,12,album,3pHeBYl1yujXcZqqfF1UyQ
34wMiMwyKeqYMvBpWB2HaK,Egomaniac,53,13,album,58R5LHkK3vkmEyGUPOR5kS
34wYqahJkLSQQU6YZlcAVj,Cherish,29,11,album,0isDnZYMWbwDz7hzw0XRjt
34wYWAksiaY7q2zEx9oWig,Certified Live,23,14,album,2DWQX92uew7DlsgN0yD775
34xaLN7rDecGEK5UGIVbeJ,Skeleton Tree,53,8,album,4UXJsSlnKd7ltsrHebV79Q
34y1fpvbIDLpFoarLds4vo,1969 - Siempre: En Vivo Desde Monterrey: Parte 1,47,18,album,5c4wQaXkNDqSOTjqX4ExAu
34y7m68F7rN9ou6m5GWohR,Love. Angel. Music. Baby.,67,13,album,4yiQZ8tQPux8cPriYMWUFP
34zRihhN7G240QCeNDxoms,The Temptations Greatest Hits,26,12,compilation,3RwQ26hR2tJtA8F9p2n7jG
34zu5F67HLHC4yEUkkw1eJ,Forever 80s,0,10,album,6RhsmFAR4zGvbXwABZZIRp
34Zz8qH5QJgD2uTXDuZ2J9,Out Of Ashes,54,12,album,502ZZTWlqgS1Ht62ewubEJ
350yWsEhzbD2TOhZZAXglP,Something's Going On,51,12,album,79FMDwzZQxHgSkIYBl3ODU
3531kI8A8vo2h4wbneNHsj,Weapons Of Self Destruction,53,13,album,4OrieSJUghNfNx5UuPCgxF
3539EbNgIdEDGBKkUf4wno,Portishead,69,11,album,6liAMWkVf5LH7YR9yfFy1Y
353z5yWoQlug84akazanpg,The Ramblin' Man,33,10,album,7wCjDgV6nqBsHguQXPAaIM
355iltHafyHwRAfS57zk6d,Ballers,10,19,album,5ILgJERmX20rZuVVDQ7z5P
355ocsy9lMsltjds47IFAn,Born Again,23,11,album,3HQyFCFFfJO3KKBlUfZsyW
357fCCJaUQ2zHf64PwPCwO,Diana Ross Live At Caesars Palace,13,12,album,3MdG05syQeRYPPcClLaUGl
358elHWlgNqitp1lenb5Jn,Burn Your Fire For No Witness,56,16,album,6mKqFxGMS5TGDZI3XkT5Rt
359nWuHm9IGYkdTm5Xlr72,"Laugh Now, Cry Later",56,20,album,3Mcii5XWf6E0lrY3Uky4cA
35A0Y71VAqYw1t7QOsvErQ,Mondo Bizarro,52,13,album,1co4F2pPNH8JjTutZkmgSm
35aa8xY5dSHnqMEJh60Kl4,Shadows,23,11,album,23rleGXVOVVgTk3xgtmfE4
35auz2eZw20AyQIHPcqZq9,Love and the Death of Damnation,43,11,album,3ohcHMuUq1717s8AH17hfT
35B6Tl6RKNSP6fyZrzR6Qb,R.E.M. Live,53,104,album,4KWTAlx2RvbpseOGMEmROg
35Bnh6C9XYniS6eGgp8nf1,Coming Up To Breathe,17,13,album,6APm8EjxOHSYM5B4i3vT3q
35BraU46wN6VdKw3qJJge4,Home For Christmas,26,12,album,6NWtt9pNOL2Gx7kBykdE5x
35Cg9DagIhC1R451Laejhn,Hear To Tempt You,8,9,album,3RwQ26hR2tJtA8F9p2n7jG
35Ea7OWXZPZB1vAPiaEGOM,Chocolate Factory,66,17,album,2mxe0TnaNL039ysAj51xPQ
35EP5dBkQWS0Lta6GE2VOu,Between the Sheets,55,15,album,53QzNeFpzAaXYnrDBbDrIp
35G6pt4c35g32IYVmfdD44,Smokey Rolls Down Thunder Canyon,51,16,album,1YZEoYFXx4AxVv13OiOPvZ
35H5tWdoP4xZenoLJBiaGf,Like A Rose,44,9,album,37BiX28I6pF104F92U1hDP
35He10lZFJROpQBT16z54R,Never Say Die,42,9,album,5M52tdBnJaKSvOpJGz8mfZ
35He6RuwS8C2KjG067Gobl,Once I Was An Eagle,46,16,album,7B2edU3Q7btJoNsoHCNohM
35hgOYvSrq3Gvx7SvYfhb0,Today's Best,0,11,album,4Rv0jadS0oIpEjls5t17Yy
35I0Ym9t5kCF1uXNCzW8w5,The Symphony Sessions,32,10,album,0SgQK24WzZf2pXBXYqHJYF
35I8khqC1USfo1LLBmr2ft,Thank God For Believers,22,10,album,2cNV8vNe2fPFf6OfGOBbSS
35iEVvlDyMZKbsg0AgLOb3,The Shadow Theory,44,13,album,7gTbq5nTZGQIUgjEGXQpOS
35j1gGsSSnTWtOqnRI18hT,Moțrizer,40,11,album,1DFr97A9HnbV3SKTJFu62M
35jYPfl0Y8rCfMU2EkO56x,Magnetic,52,13,album,2sil8z5kiy4r76CRTXxBCA
35LcGAeeMwVeIJrDpB3Gkz,Purgatory,73,10,album,13ZEDW6vyBF12HYcZRr4EV
35LFcKQhFJ8GWipRJFWssh,Restrictions,31,8,album,0GLvcqWIueXNjv3212pJAj
35LzZH7Fgog8lf1hfcdoMQ,Are You Gonna Go My Way?,67,11,album,5gznATMVO85ZcLTkE9ULU7
35MCliB52A6ZzGCBw24FgW,Bright: The Album,29,3,single,2AoeqcUs8DySgZRJ9yV4Ou
35NdeKuRZ9zxd21lvngNxf,Malo,56,1,single,7eLcDZDYHXZCebtQmVFL25
35NmvuGyzxJcHMCkh68v5y,Ghetto Story,44,18,album,5G8IlDlnPQPN4YmtJ6NDxK
35nn7TrslBi7Yf0ru9l6lq,Let's Work Together,21,14,album,7rETVFaF9VOFPmmzsY3kO6
35Nsa8dIgCS17DBz6lqgUa,Unbreakable,46,13,album,5dZiRoY9Vpp6qrxqXNRwPE
35nuakf4xBJJXk3DLK9lRX,Alone Again (Naturally),38,11,album,7LfRnzGM0wRSyS5mmAwJbv
35obxQn03mkkmGf8Hl5R0V,The Very Best Of Kiss,42,21,compilation,07XSN3sPlIlB2L2XNcTwJw
35pQXzUuZx9UmKWbowsHrq,"Other Voices, Too (A Trip Back To Bountiful)",21,19,album,5CAiy5rDr3LaSoGtJOq6A0
35qmhZFUZVplCh7Xr0iLlV,Autumn,43,8,album,3jdODvx7rIdq0UGU7BOVR3
35qt6h9eCOExQAtTa7FxhD,Trill O.G.,38,17,album,45a6gCQWq61lIUDmr1tKuO
35QvDKN3TUg5CbKeHKjKho,Soused,23,5,album,2e7hYqRjL82c1nIoREHc4J
35qXLJqPw9ehORWpBNQiX3,Ultraviolet,36,11,album,7mO0JGOATH8fVHvgCdZsXh
35RbB3X15rjjA0FAw5TDUx,All Around The World,29,15,album,2waKklOyXKNqhqIOmE4yBA
35RTe7YfQemPHk27qXWMxK,Kickin' It Up,55,10,album,7mPcfx7PhnBh6n4HMCd61A
35S1JCj5paIfElT2GODl6x,Beyonce,84,40,album,6vWDO969PvNqNYHIOW5v0m
35s58BRTGAEWztPo9WqCIs,Spider-Man: Into The Spider-Verse,92,13,compilation,0LyfQWJT6nXafLPZqxe9Of
35U5qfg6T6cbHUDAdAtKjs,Human Being,36,12,album,5GtMEZEeFFsuHY8ad4kOxv
35XD8x1SUWdH27bdoq7qHh,Master of Disaster,32,11,album,4Sld5LOPbAm1QSq9U32fFV
35XehmZnmM3XJNrCXVftew,World Machine,43,21,album,0L9xkvBPcEp1nrhDrodxc5
35XG1sovYmuWPpYCJsEX6F,Pleasure + Pain,59,11,album,2Mhi3jfuRSdbVZPdjqsnnN
35yZZTWeSrszSKjRlFETwf,City To City,68,10,album,7tjbDPvrdvDshcpEMXKRVb
361QTNnQcBcNJ38gn8ZWQw,Relics,50,11,compilation,0k17h0D3J5VfsdmQ1iZtE9
362Gq4moTnxkud6hQEKsm1,Sleeper Catcher,60,9,album,6clbbhnIqpHnqxwtOWcilg
363fkn8wOWy8VYLq3TaFZI,Half A Sixpence,17,13,album,43iZaHkwLEbTiqp2MCEaKv
3658N94yX3heWmnz4BToOA,Famous Blue Raincoat,45,13,album,1BwHztAQKypBuy5WBEdJnG
365ETCJBUmEWroc4UGBS1u,A Grand Don't Come For Free,61,11,album,4GvOygVQquMaPm8oAc0vXi
365XftltUuSE7URMnHiUCS,George Mc Crae,9,11,album,6oV3BNm1Gj2GGgpYknc5TN
366qTtDwPakBlRvJeRqO15,Sawyer Fredericks (EP),39,11,album,3GaRKzVcjJv5cIL8CmRAHn
367kCxZ59zvNPzaUrEzTX6,Quiereme Mas,39,13,album,4TTxsp1mecTPT9O4dxVtvN
36AhJlSF04R97Yy2WXt5Qy,HEAVY CREAM,1,1,single,3mEgLhTVxuUG4n1ezLNY5l
36aHZ5bWLazLQtZc3w2Wfw,In Spades,39,10,album,7IDrRpDz0cOuUVC32c8PKD
36BIYdP4WtviD9Ngqc4SK5,Between The Buttons,58,12,album,22bE4uQ6baNwSHPVcDxLCe
36bkD1IoDWM5DIbgFR5okR,Now,55,14,compilation,0LyfQWJT6nXafLPZqxe9Of
36DandM0gqb1R6cNagnSLa,Tom Jones Live In Las Vegas,29,13,album,1T0wRBO0CK0vK8ouUMqEl5
36DBvvp7XO5oSulZANyCIM,New Moon Shine,51,12,album,0vn7UBvSQECKJm2817Yf1P
36dqcs4DsvN4WjoYMo110I,The VIII,35,13,album,0AunegKKH2ys98aLxq8G1A
36E5LAM5D3AKnVx8s5dyc6,Born In The Echoes,58,11,album,1GhPHrq36VKCY3ucVaZCfo
36F79OfKXaSte2uJioA701,Close The Distance,48,15,album,0abIHznUj0oKhDB29cpBZ9
36F8dqIQunGUWbsOPWQSjz,Greatest Hits,61,18,compilation,1mG23iQeR29Ojhq89D5gbh
36FlhEnhgkDwk371cG8nav,Computer Games,47,7,album,2GVBp7QyHckoOg7rYkLvrA
36G7gDkkRckUGU7lgG6nev,Faith,57,15,album,5NDMothbpdpq2xHqSjrrWn
36gcajZJS8lPMP3sT9WnuD,Wantin' And Havin' It All,32,10,album,50hFWG3MaUUX5phNrrVc97
36hO1oBafkP3gaZFjfvcsw,Frehley's Comet,39,10,album,62olK5zZHSgFUXGDykgBL8
36i3fUi7xuuE0UA8pXtdxK,Augustana,61,11,album,61YE3whKiuRr83j1yOm5M7
36IxIOGEBAXVozDSiVs09B,Toys In The Attic,73,9,album,7Ey4PD4MYsKc5I2dolUwbH
36jftdZTGKwWquJeTmE3vE,K,44,13,album,6bGcpvHbRHg8s0wiNyIZK1
36jlZKG1sNZQA2HbWdYveV,Mandatory Fun,55,12,album,1bDWGdIC2hardyt55nlQgG
36jzIBBHAa6v02X8fE1JB8,Ahoy! (EP),36,5,single,4gFssfOmWNY3LfIZ3zyoy4
36K3cD4i4TK0JkU1sU2wOD,The Best Of Michael Jackson: 20th Century Masters The Millenium Collection,53,44,compilation,3fMbdgg4jU18AjLCKBhRSm
36KSPD9Sc3QhkLojaDUk7Y,Bomb In A Birdcage,38,11,album,5dTYaRzOn4rXGBLH052EeQ
36L8r12QGHalhbtn6wdtSa,Smooth Talk,39,12,album,4JCt4xrbbBB9blkKwNlcJ7
36lGlwe75fTsr4CLVlfYQa,Cama Incendiada,66,11,album,7okwEbXzyT2VffBmyQBWLz
36LXzRarDP8TU8K0REGpt6,Lazaretto,55,11,album,4FZ3j1oH43e7cukCALsCwf
36m9tDH81Nn65T9qoGqWdl,From the Heart,30,10,album,4epBFW4UHEmgjIK5xOrBhk
36MGBPCkP85WUf708MSNxW,Second Nature,41,11,album,7vdTrczuBydSrfUcoruaeX
36NU1K0LGW6Fm71A0YNNmR,The Sandpipers,28,12,album,3iBuBivHItWMpdiVmLT0uB
36ofDpRRmMmSVVmsynRAs0,Live: Her Greatest Performances,50,16,album,6XpaIBNiVzIetEPCWDvAFP
36or40V2BK06WrOwmuabRe,In On The Killtaker,12,12,album,1pNP4idjNnhPXDLi0Jz12R
36qRTryrmjNPkO6AX8fKTw,Hard Work,29,7,album,3Hl3dCaBcrnvBAOMAW4nJR
36rKJ26J7x3zirPbH4JAMC,Born To Sing : No Plan B,29,10,album,44NX2ffIYHr6D4n7RaZF7A
36Rw48nFdDg5lh2o5y9Fdz,90 Millas,39,14,album,5IFCkqu9J6xdWeYMk5I889
36SbpyfajFqj2XwJUFd14c,Here's To Future Days,46,10,album,5jVeqi3PNaTOajfvBa4uFn
36ShrgkRGI2pr1GWpaGpng,Illud Divinum Insanus,36,11,album,35jmO5o3AhUV70kiR7u4Nw
36SLEYpVr7zHe3oDCC6hcI,Out Of Limits!,46,12,album,2W9dD4SfW7p19JtzRgWGjz
36STfe5P9Cln52ch4nw3i9,Everywhere,65,11,album,6roFdX1y5BYSbp60OTJWMd
36tLRdlIbuXboC0QyMhfaX,Kisses In The Rain,42,10,album,4ThkLup6LmqCUuHuG434zZ
36tQEAdojTN3ZXUiagQ5Qb,Matters of the Heart,43,10,album,7oPgCQqMMXEXrNau5vxYZP
36UN5dbaAeHsOBLvgR9OOL,Mad Dogs & Englishmen,44,19,album,3pFCERyEiP5xeN2EsPXhjI
36uR1FD78Aa5izvT0oadNn,A Rock & Roll Alternative,24,13,album,0WgyCbru4tXnMsbTmX4mFw
36v4Zu6EghgWxv7GHJfdcv,Somebody's Miracle,27,14,album,2LXeJdQVcFkhkWydphLI74
36V5LnjwBt7GTm89aOnVA8,A Good Storm,46,11,album,3GaRKzVcjJv5cIL8CmRAHn
36VJqCEgUg3nj0Eyxtc1av,High Violet,62,19,album,2cCUtGK9sDU2EoElnk0GNB
36VYrDxC6NcJ69PGRabPud,Black 'N' Blue,31,10,album,6PVybt9IzBGmVr8Md7EP08
36WLicHKpbEZ4CDR1KxZEW,Hungry Ghosts,56,12,album,3hozsZ9hqNq7CoBGYNlFTz
36X9VPMvlEyweMzxeMmWr8,The New America,41,15,album,2yJwXpWAQOOl5XFzbCxLs9
36XBifBZoPyhczlXOiFBbk,Too Young To Fight It,33,11,album,0EbhmxFgno89aNQUnamFNW
36xBZHKGsbSbWNZkSy6TH1,France Joli,33,10,album,10yNnmMFF3U0MW7oeG3bFr
36xdJvjeVKmLX7rYrPBfqL,...Continued,41,12,album,6QvgWa4x3Ij4tvBpFMo11P
36xszGjHscPl8xhyw8QkVK,Triumph And Agony,47,10,album,5XDeFQDarnwpR5WAfD6S0d
36ydx7i8ANYTr9OSpYGXOt,Blues For Salvador,41,9,album,7yGQgQiiKpg2k00JXf8hJk
36z9RjaT7Nhby3y02O11QG,By Your Side,39,11,album,5krkohEVJYw0qoB5VWwxaC
36ZKkdsXITImTQwjRwNDhr,Souled Out,38,12,album,0pXt4sMs2oRnt528LTYgyd
36zrJlj5xzAPZ9BbT3Ke8L,Dreams Of Fireflies (On A Christmas Night) (EP),10,5,single,5OSQDUNmll299ldFIF1Dau
370Zx9kJojWrqUBrpEBRuW,Wrath,49,13,album,3JFsVIxOn7STeilPICkkB2
3719jlsd41vKAiYWrXNt9o,Frampton Comes Alive,61,19,album,0543y7yrvny4KymoaneT4W
372cMadhAGlNuDnc8TssqF,Pendulum,73,13,album,3IYUhFvPQItj6xySrBmZkd
3733Xb7Z6mY9dwMDkWg3cK,Hurry Up This Way Again,39,8,album,2O0Hw1WSMbskB5tD9aWah3
375cUd86z58eqXN2yW3Do9,A Quien Quiera Escuchar,68,13,album,7slfeZO9LsJbWgpkIoXBUJ
377s3zTYP6LlqsaIy7Rcz0,Harmony,58,11,album,5pUmXBIQtqpvdV1HAy2xYC
379C93Mfx3RV6D3IgUN9zq,Love The Future,28,13,album,0NkORBViEBhR6j6PruH0Qv
37a3bOlNHEyfpWY1OYFKXF,Never Say Never,18,9,album,0uMy5ZKVPBHauBYTTfCojq
37ABUtLPqktcopsBJ7jmXT,Oh Wonder,73,15,album,5cIc3SBFuBLVxJz58W2tU9
37AgWR0R0MOSvBiEC2z6hj,Almost Famous,28,15,album,6B16XZWuJ9VERn7pXxCIda
37aTJ3F0jSg0dyN9RBAJC7,"Piano Rags By Scott Joplin, Volume III",8,8,album,3GFsxlO8P0FZ3kZNgNCBww
37b5baAxWVAFJWMElAgIHM,Even More Saturday Night Car Tunes (EP),29,5,single,6X8WdFjrNhXATMDSs26aCc
37byXTErpCMY15N63ljGx1,Affairs Of The Heart,15,11,album,71aKjsWKYqASAffyIQaocZ
37cO96e4Z02COry60xRQhx,The Sylvers II,28,11,album,0efkWb9xKhT6H0E7kgSjFK
37dKTmpuFAV0n0A5THoliS,Don't Quit Your Day Job,37,15,album,5KkgZ31b9eDwkvo9oMIrSm
37dLqaW3KP18Aeqesq0Exi,Floetic,57,16,album,0un6YenPxWZ2VW4aFGMupM
37FM155pE4VcyqDSmIllIg,Twins,2,17,album,3npO4krkcb8NTPSDGeDPxz
37fVxdmMKreIb0FnffxjRI,Distant Light,62,19,album,6waa8mKu91GjzD4NlONlNJ
37GbCRUiM6S1LUA4aJwt1t,Remedy Club: Tour Edition,26,16,album,7DhP3bGT7dzr1dCkkH5mTS
37gTSiRkifRhAU7wAwQBLE,We Are One,36,8,album,6rXycobs8wkWicUGLtmB0n
37he52Ye10gETvnot9bC2t,Konk,59,13,album,1GLtl8uqKmnyCWxHmw9tL4
37hHXJ7xas2Nb7Jbi8ip4E,Heaven Or Las Vegas,61,10,album,5Wabl1lPdNOeIn0SQ5A1mp
37hlcHz8kSi1WRbp9LpewG,A Gospel Journey,21,16,album,3XnO697XIus1M0cMuxZjos
37hvw6OVfRLktCmFcU9zHE,Pump Up The Valuum,53,14,album,4S2yOnmsWW97dT87yVoaSZ
37ICUPxaW3OKpvSiD65eXm,Taking Chances,49,19,album,4S9EykWXhStSc15wEx8QFK
37iVVbHgfVJf8jJCUhjrvv,AKA The Rugged Child,33,15,album,0rqb5s3Cxj0lGr6jTrWc0P
37jmXMSO79f9oc8KmVi0q2,The Klowns,32,21,album,29walRLKlG7M9KUGnhYkDw
37KlzjSTrsjai1w1hfzsdV,Parking Lot Symphony,46,12,album,37ZvFp654tY74Z1D2TLOGR
37KYBt1Lzn4eJ4KoCFZcnR,Let's Dance,71,8,album,0oSGxfWSnnOXhD2fKuz2Gy
37L96pjtwXUBg0ewInoyHT,My Name Is Buddy: Another Record By Ry Cooder,22,17,album,1CPwHx5lgVxv0rfcp7UXLx
37m7nAtaIffnaWayNiUoCW,Tenth,34,10,album,59QxeZBL6k9L4oJBGSyukd
37MhL742wVTVtd3XbGJg1e,A Place In The World,21,12,album,0qAmeOULjwn04k6jMMeDyr
37nxA80N9UI28ealAQRAHt,Triumvirate,28,10,album,0yT9vbP1EOnCpl2McnF9nH
37OLyRTZZ9Z3GOBVqXBNPJ,A Winter Symphony,33,12,album,7Ead768rc4ShGxnqtqccU5
37owcakAhX101FcmhoJc27,I Want Candy,39,3,single,52K4ArhA4OgMO7AsyEgqCT
37QhqwG2GFkVdlyRjvgKme,My Christmas,36,14,album,3EA9hVIzKfFiQI0Kikz2wo
37QTLk15OwBegvWfBWk36J,Life,48,13,album,7slfeZO9LsJbWgpkIoXBUJ
37qzw0lNg3SP6vwwGCHEnr,The Victors,1,14,album,0SF29Uv75NwjxkTKCUo3Id
37rI2gAtakAmSFtbIE9THq,Number 1 Angel,59,10,album,25uiPmTg16RbhZWAqwLBy5
37RnDHLg68pu4owUWJYmMt,Almost in Love,39,13,album,43ZHCT0cAZBISjO8DG9PnE
37rNuexqEXWeSIOiJtn3A9,SMiLE,67,11,album,3oDbviiivRWhXwIE8hxkVV
37rR9bk28rqnsrPFWJVcwh,Jesus Revealed,37,16,album,2UhHLKzq979iTCkLFurmef
37SDFDUGI4DBZt1YssNSNE,Still The Same Ole Me,37,10,album,2OpqcUtj10HHvGG6h9VYC5
37sH94aNAxFDks34xJLiDm,My Romance,31,12,album,4FtSnMlCVxCswABUmdhwpm
37skCKWBFfjjG7dtiJW1ao,Songwriter,17,12,album,1C4kZs9XyNnm9HWFng6ZFH
37sPrSzrALZYsuH8i6zX1M,Quiet Nights,31,8,album,0kbYTNQb4Pb1rPbbaF0pT4
37SybVf3qHI2zaROJANIQe,Monterey Nights,16,14,album,59B2CHEMh1to8diq0jB92r
37vhvdin2PtGZV6IjEXFPs,The Year the Sun Died,30,11,album,1XolQApHVLzp4L8AeOZ7nx
37X0TI6pz7fSg2aUREHzys,Wake Me When It's Over,50,12,album,1FwGBBwUviGVIeDIByO7u7
37xjm6fOVAcPNSpQp0Qz3V,Worth Dying For,28,10,album,5gkrkKLosyUaFAlxUTAcl9
37xKx9ymHBSgYX02zZhwb9,The Shadow Of Your Smile,48,11,album,5rX2c1zow6hCph8PnnU3kF
37xvf8gOWJzSk7Q08QQWFO,Jingle Jangle,13,12,compilation,33QmoCkSqADuQEtMCysYLh
37YEWa9pjuy0r4IrufGSp1,500 Miles High,9,7,album,6GaQjt3WJqroNLGfUsuMpk
37yMnX5TiSEOZWTwWBSgf2,The Power To Believe,36,11,album,7M1FPw29m5FbicYzS2xdpi
37Zms3u6Da41sizguIcn6M,A,45,8,album,6w6z8m4WXX7Tub4Rb6Lu7R
3808Yq5c2HqOGKn7DPhX84,The Party's Over (EP),50,5,single,1fSzW5cXBmquli5laFnoGY
380B7eXtpYM732cslvhVNt,Ahead Rings Out,26,16,album,0O9Mz12rueCsrgUqItvvnw
3814MMDrRmejulvawpwiHY,Stars,0,4,album,6MnhEF2YOuslNz4XK4Woj9
381STOo2xuzaUPS3GaGiwi,I Started Out As A Child,23,15,album,4JeqRr8Upw5uxLEu6jgIRm
382ObEPsp2rxGrnsizN5TX,TRON: Legacy Reconfigured,54,15,album,4tZwfgrHOc3mvqYlEYSvVi
385xEuKqPOx2vCc5RgoJyU,Ozzfest 2001: The Second Millennium,3,16,compilation,0LyfQWJT6nXafLPZqxe9Of
387OkCwSoFaxp4x6JReHrG,Pass It Around,46,11,album,2IAZ2xX1Ovh5jxhBWE7wda
388aQc05TOaKfMB57vhx2C,Imaginary Voyage,32,9,album,3SInttLnvf5G4Aa95aAYPr
388lv1ynvLzyJooZsNmf0l,Let's Get Ready,52,18,album,3LIJJJkO7R5RasRwt7xIn5
388Nw7P3F42TW8hZVLBM6A,Endangered Species,8,10,album,3gUnCqd8llirwVnLZFhWCA
388TPx8M9K6HZzU8g88F8O,Move,47,12,album,7uWXomGkKtIq9B4XgA3gch
38993ejU6at3J4b0fxIien,Raydio,44,11,album,1VQ7baxc9Okx2YuRnpKMMR
38a7CfM8f6aqNklrT4YhYb,Scotch on the Rocks,7,12,album,2RzxvMY8L1Na0BelAbih6J
38aA0H1wIKl4p1lqa6BiDo,My Favorite Picture Of You,40,11,album,0Ekfvspc0hlcxdfJJVjcnq
38alWeQVP9UUAGJvLptys9,Left Of The Middle,62,12,album,0dlOr0VIysztGWvU1dpjmP
38bqeZswNJKQvrBO7jCA7O,Enough Is Enough,23,10,album,3Fz2GbraVXhcpXnoi2Oe1r
38CBGSdupwYTUvqjU0jaSF,Live In New Orleans,19,10,album,6rXycobs8wkWicUGLtmB0n
38CsAH6IM7fKMN0XnZReR6,You Are Free,50,14,album,6G7OerKc3eBO9sVkRNopFC
38Ctq7b4mWnAeB1kzv8RRi,In Fear And Faith,42,12,album,19HgKsSbdKYlYmitK3Y8uP
38dG1anRE06r3EckSoY2H7,"For Me, It's You",38,14,album,3FUY2gzHeIiaesXtOAdB7A
38DPLFndPhjHpIbeHQdtAb,Underworld,14,23,album,1r4zOYNVTIj9iW7Cp0qzSr
38Eb5LBD8yO5KbMYVUQQZp,Seasons of Your Day,50,10,album,37w38cCSGgKLdayTRjna4W
38fIJIF3HvZCuwFEawamHX,Gerald's World,39,16,album,7BLOa6FxCbMnowidkQfLIA
38fot5qaeMSyr3Q7geNRGD,On Stage And In The Movies,12,11,album,2JSjCHK79gdaiPWdKiNUNp
38G4pKEOqzHWqX4TmWUmKy,Our Newest Album Ever!,35,13,album,1BcAEs4W94BrXMmVCOgwSx
38gCUbGRyx8o7bcTApY4Sc,Over Under Sideways Down,43,22,album,2lxX1ivRYp26soIavdG9bX
38GxWv42ONp6v7jiIaxDiY,Plays Tunes by Chuck Berry,7,12,album,45iwrW9MTdauua4etsP41U
38GZi5xA94MVER9KtIQVAJ,The Great Escape,11,16,compilation,0LyfQWJT6nXafLPZqxe9Of
38Hfv4kHI4TZpQEAy7OE1t,A Deeper Level: Live,38,17,album,77HU1Zb1VDIFvWKteJii0E
38HGFXuY2NjAgKC9qr8Bya,99 Songs Of Revolution,50,11,album,1OKOTYGoCE2buxTYMegJp7
38Iu09mBYy8LcZUl9ZpHRC,My Maria,33,10,album,1asN4HM089PlqWPJRkHvLA
38jktl2c8ZRqyKDV25XgNt,Let Them Fall in Love,41,10,album,3qfrrrSO7utFdJkM2tvMRb
38ktaqUgs3VCll5RfnD6uo,Lunch,12,10,album,3Zdr2HpUrWzxK6KAD8r4mw
38lWMxB9UVkfDHN01d9L73,Live For Today (EP),14,6,single,6kw9NLPmn9FdQq0gAIx0Bj
38mhQ9p2BiHpz60gthzEVy,Guitar Man,59,12,album,70ZTdbPEcEugBNay4MvxfL
38MklVAM0DEnMCLucNckDD,If You Want Blood You've Got It,56,10,album,711MCceyCBcFnzjGY4Q7Un
38MTZb8f7ssVVsmZz1JpR1,Safe Upon The Shore,28,14,album,0GxOdKrtD5oUmQROcCs8M4
38nmTuTn6LFcKSfMvVkMAR,"Oh, What A Savior",21,17,album,3Qp9Qtdb5G8QYHWfe5qxi0
38nngL1nidjNYdHvJ3xJED,I'm Breathless,49,12,album,6tbjWDEIzxoDsBA1FuhfPW
38OACLXl1hgUnsuCUv13HC,Live,54,30,album,0vn7UBvSQECKJm2817Yf1P
38oWbaAo8cziqi22u1KYdw,Blues 'n Jazz,20,9,album,5xLSa7l4IV1gsQfhAMvl0U
38pESBNt8VKNT8f5q6QNgR,True Blue,1,6,single,543js1lXeFxJKXqxC6XgT7
38Q0cmqwfKZisGWNMyTiFa,Superfly,58,9,album,2AV6XDIs32ofIJhkkDevjm
38QCA8PPa9G8BjCO5k1jDp,No Quarter,44,14,album,55bGuHb50r5c0PeqqMeNBV
38R20LVKuymz2cFBK4jXk6,The Magic Of The Blue,41,18,album,7tLLSEaHMMJPbsYAz8MkEw
38sLlYZ4sdfm5SvjmshqcY,Get Happy,44,20,album,4qmHkMxr6pTWh5Zo74odpH
38SYXeHuriARoB9LeyuCgp,Director,52,15,album,0AunegKKH2ys98aLxq8G1A
38tXOrjXUUfQWWV2DRwMio,Blondes Have More Fun,62,10,album,2y8Jo9CKhJvtfeKOsYzRdT
38TZrkhZT3QGTl2VPFMcAn,So So Def Presents: Definition Of A Remix (EP),50,7,compilation,0LyfQWJT6nXafLPZqxe9Of
38uGoW7jS8jjJMvZA26sRq,Stardust,49,10,album,5W5bDNCqJ1jbCgTxDD0Cb3
38UhlwlFmxKBRVCUdaY21m,Law and Order,46,11,album,3Dzj993UEz8Z5ovxuirzFO
38Ur5vOXFNPWHZv4umkqwU,Born This Way: The Remix,35,14,compilation,1HY2Jd0NmPuamShAr6KMms
38VKMwBEnO72nC2p9QHscU,Floridays,32,10,album,28AyklUmMECPwdfo8NEsV0
38Y2Jx1WvHE5mB93uFsmCO,16 Most Requested Songs: Encore,35,16,album,4sj6D0zlMOl25nprDJBiU9
38zhzvqWbZcSaFL7voCBoI,Some Things I Know,0,2,single,76XE4h4VXk8KbLJallt9Ym
38ZO2nTo4L4PNtubKwtiAk,Willennium,55,15,album,41qil2VaGbD194gaEcmmyx
38zqKJcP6QQYO9hNzZ7Usy,Ibeyi,51,13,album,5Q8NEHGX70m1kkojbtm8wa
38zwl8phKXopcerojFSx55,The Mask and Mirror,47,8,album,1JdeDdujDbS6ZeSlkXqx3a
39006q8rxSFiz2lrcRryBI,Planet Of The Apes,35,17,album,4kLvhMAuCloLxoP1aVM7Lr
390nrhMIPEmBPnqN36GDaZ,Viva Santana,34,30,compilation,6GI52t8N5F02MxU0g5U69P
391ScNR3xKywWSpfDwP3n0,Made In Heaven,65,13,album,1dfeR4HaWDbWqFHLkxsg1d
